,user_id,item_id,item_name,playtime_forever
10635,76561198034678103,351970,Tales of Zestiria,1590.0
10638,76561198034678103,406150,Refunct,26.0
10690,TheDropix101,283980,SPY Fox in: Dry Cereal,242.0
10699,kube134,6250,Making History: The Calm & The Storm,0.0
10707,kube134,2720,ThreadSpace: Hyperbol,0.0
10728,kube134,35600,Big Brain Wolf,0.0
10732,kube134,12480,9th Company - Roots of Terror,0.0
10735,kube134,3130,Men of War: Red Tide,0.0
10737,kube134,42890,Sword of the Stars Complete Collection,0.0
10753,kube134,73010,Cities in Motion,2057.0
10755,kube134,47800,RISK Factions,0.0
10761,kube134,46510,Syberia 2,0.0
10763,kube134,7530,Two Worlds II Castle Defense,0.0
10767,kube134,24670,Trainz Simulator 12,0.0
10771,kube134,6800,Commandos: Behind Enemy Lines,0.0
10772,kube134,6810,Commandos: Beyond the Call of Duty,0.0
10773,kube134,6830,Commandos 2: Men of Courage,0.0
10774,kube134,6840,Commandos 3: Destination Berlin,0.0
10775,kube134,73210,Sengoku,5.0
10776,kube134,92200,Gundemonium Recollection,0.0
10777,kube134,92210,Hitogata Happa,0.0
10778,kube134,92220,GundeadliGne,0.0
10779,kube134,80200,Fate of the World,61.0
10786,kube134,46570,Grotesque Tactics 2 - Dungeons and Donuts,0.0
10787,kube134,261720,Holy Avatar vs. Maidens of the Dead,0.0
10788,kube134,25890,Hearts of Iron III,936.0
10792,kube134,80330,The Blackwell Legacy,0.0
10793,kube134,80340,Blackwell Unbound,0.0
10794,kube134,80350,Blackwell Convergence,0.0
10796,kube134,33680,Eversion ,0.0
10800,kube134,205730,Insanely Twisted Shadow Planet,0.0
10803,kube134,203560,Containment: The Zombie Puzzler,0.0
10806,kube134,207250,Cubemen,1.0
10816,kube134,206370,Tales from Space: Mutant Blobs Attack,0.0
10824,kube134,211800,Dead Hungry Diner,0.0
10828,kube134,207350,Ys Origin,0.0
10831,kube134,205590,Legends of Pegasus,0.0
10834,kube134,215160,The Book of Unwritten Tales,1.0
10836,kube134,46340,Theatre of War 2: Africa 1943,0.0
10854,kube134,221830,The Book of Unwritten Tales: The Critter Chronicles,0.0
10861,kube134,39630,AquaNox,0.0
10862,kube134,39640,AquaNox 2: Revelation,0.0
10870,kube134,215930,Jagged Alliance 2 - Wildfire ,0.0
10872,kube134,214150,Galactic Civilizations I: Ultimate Edition,0.0
10878,kube134,227220,Sang-Froid - Tales of Werewolves,0.0
10880,kube134,220090,The Journey Down: Chapter One,1.0
10890,kube134,224820,Super House of Dead Ninjas,0.0
10894,kube134,220660,StarDrive,6.0
10896,kube134,234370,Shattered Haven,0.0
10906,kube134,105420,Ms. Splosion Man,0.0
10909,kube134,228440,Cubemen 2,20.0
10924,kube134,238530,Super Puzzle Platformer Deluxe,0.0
10929,kube134,238630,Fist Puncher,0.0
10932,kube134,236790,Agricultural Simulator 2013 Steam Edition,0.0
10933,kube134,243200,Memoria,11.0
10941,kube134,35480,Dwarfs!?,0.0
10950,kube134,42980,Victoria: Revolutions,0.0
10960,kube134,246300,Paranormal,0.0
10968,kube134,248510,Dominions 3,0.0
10969,kube134,248800,Dysfunctional Systems: Learning to Manage Chaos,0.0
10978,kube134,250030,Lilly Looking Through,0.0
10993,kube134,253110,The Cat Lady,0.0
10996,kube134,231330,Deadfall Adventures,0.0
10999,kube134,245050,SpellForce 2 - Demons of the Past,0.0
11003,kube134,257050,Darkout,0.0
11004,kube134,22120,Penumbra: Black Plague,0.0
11005,kube134,22140,Penumbra: Requiem,0.0
11006,kube134,22180,Penumbra: Overture,0.0
11008,kube134,247140,Soundodger+,0.0
11016,kube134,259060,Dominions 4,11.0
11020,kube134,235620,Small World 2,0.0
11021,kube134,260380,Ninja Cats vs Samurai Dogs,0.0
11023,kube134,254440,Pool Nation,0.0
11024,kube134,261530,Lifeless Planet,144.0
11029,kube134,263840,Out of the Park Baseball 14,0.0
11031,kube134,266110,Tower of Guns,0.0
11038,kube134,241410,CastleStorm,287.0
11041,kube134,270050,Quest of Dungeons,0.0
11044,kube134,263400,War of the Human Tanks,2.0
11046,kube134,273770,Game Tycoon 1.5,0.0
11047,kube134,274250,OlliOlli,0.0
11049,kube134,275570,Summoner,0.0
11051,kube134,277450,Imperial Glory,4.0
11052,kube134,277460,Praetorians,0.0
11054,kube134,278930,Gigantic Army,0.0
11055,kube134,279990,Bridge Constructor Playground,0.0
11057,kube134,281390,O.R.B.,0.0
11069,kube134,287200,Wildlife Park 3,0.0
11071,kube134,236150,Starpoint Gemini 2,3.0
11074,kube134,291050,Planet Stronghold,0.0
11076,kube134,292400,Unrest,163.0
11077,kube134,292930,Black Mirror,0.0
11079,kube134,294750,Anomaly Defenders,8.0
11083,kube134,297110,Cosmic DJ,0.0
11085,kube134,298140,Rhiannon: Curse of the Four Branches,0.0
11087,kube134,294770,Haegemonia: Legions of Iron,0.0
11088,kube134,294790,Haegemonia: The Solon Heritage,0.0
11093,kube134,302210,Curse: The Eye of Isis,0.0
11094,kube134,302250,Manhunter,0.0
11095,kube134,46460,Scratches: Director's Cut,0.0
11096,kube134,46480,Still Life,0.0
11097,kube134,46490,Still Life 2,0.0
11099,kube134,302170,The Cameron Files: The Secret at Loch Ness,0.0
11100,kube134,302390,Necronomicon: The Dawning of Darkness,0.0
11101,kube134,303940,CAPSULE,0.0
11103,kube134,305070,FIST OF AWESOME,0.0
11106,kube134,251060,Wargame: Red Dragon,7.0
11109,kube134,311120,The Stalin Subway: Red Veil,0.0
11112,kube134,313140,Blackbay Asylum,0.0
11115,kube134,314980,Supreme Ruler Ultimate,0.0
11121,kube134,214630,Call of Duty: Black Ops - OSX,0.0
11122,kube134,214640,Call of Duty: Black Ops - Multiplayer OSX,0.0
11128,kube134,304730,Train Fever,57.0
11129,kube134,326180,Sinister City,0.0
11131,kube134,327640,CaesarIA,144.0
11136,kube134,345260,MEDIEVAL: Total War™ - Gold Edition,15.0
11138,kube134,359230,Lethis - Path of Progress,40.0
11141,kube134,365800,AdvertCity,0.0
11158,kube134,351910,Valhalla Hills,133.0
11164,kube134,434420,The Chosen RPG,0.0
11165,kube134,458730,Conception II: Children of the Seven Stars,4.0
11183,iamthekingofbrowntown,13560,Tom Clancy's Splinter Cell,125.0
11185,iamthekingofbrowntown,13580,Tom Clancy's Splinter Cell: Double Agent,0.0
11226,iamthekingofbrowntown,234080,Castlevania: Lords of Shadow - Ultimate Edition,60.0
11322,MainScout,342150,Games of Glory,0.0
11326,MainScout,397680,FIREFIGHT RELOADED,0.0
11327,MainScout,494770,FIREFIGHT RELOADED Dedicated Server,0.0
11336,gdxsd,42650,Transformers: War for Cybertron,442.0
11379,gdxsd,330580,Shark Attack Deathmatch 2,209.0
11393,gdxsd,390670,Steel Ocean,8.0
11395,gdxsd,399660,Battle Battalions,47.0
11406,gdxsd,444140,Sonicomi,960.0
11445,yookobz,112100,Avadon: The Black Fortress,55.0
11450,yookobz,6100,Eets,11.0
11546,yookobz,258090,99 Spirits,0.0
11547,yookobz,262300,Tsukumogami,0.0
11561,yookobz,316840,The Sacred Tears TRUE,0.0
11562,yookobz,320140,Absolute Drift,72.0
11566,yookobz,349680,Supercharged Robot VULKAISER,0.0
11567,yookobz,355240,NEO AQUARIUM - The King of Crustaceans -,0.0
11568,yookobz,357300,Snakebird,0.0
11569,yookobz,358960,Canabalt,0.0
11570,yookobz,359960,Choice Chamber,0.0
11571,yookobz,364420,Roguelands,35.0
11580,yookobz,420110,NEKOPARA Vol. 2,138.0
11604,Posiblydead,9460,Frontlines: Fuel of War,30.0
11616,Posiblydead,38450,MDK,0.0
11636,Posiblydead,46420,Chrome,22.0
11656,Posiblydead,32510,LEGO® Star Wars™ III: The Clone Wars™,445.0
11663,Posiblydead,61700,Might & Magic: Clash of Heroes,0.0
11674,Posiblydead,202310,Ridge Racer™ Unbounded,223.0
11691,Posiblydead,220260,Farming Simulator 2013,77.0
11715,Posiblydead,203250,Star Trek,393.0
11716,Posiblydead,233410,Final Hours of Tomb Raider,0.0
11761,Posiblydead,280180,Hover : Revolt Of Gamers,80.0
11767,Posiblydead,265120,Meridian: New World,0.0
11768,Posiblydead,290320,Project Temporality,12.0
11771,Posiblydead,297000,Heroes of Might & Magic III - HD Edition,228.0
11797,Posiblydead,324570,Halo: Spartan Strike,0.0
11801,Posiblydead,213120,Transformers: Fall of Cybertron,3462.0
11812,Posiblydead,354380,Assassin’s Creed® Chronicles: China,83.0
11814,Posiblydead,345350,LIGHTNING RETURNS: FINAL FANTASY XIII,0.0
11822,Posiblydead,339340,Resident Evil 0 / biohazard 0 HD REMASTER,67.0
11898,76561198093817084,317110,Uncharted Waters Online: Episode Atlantis,0.0
11911,76561198093817084,285920,TerraTech,1427.0
11917,76561198093817084,387990,Scrap Mechanic,456.0
11922,76561198093817084,482920,Hero Zero,0.0
11951,76561198102421718,231200,Kentucky Route Zero,157.0
12022,76561198079045885,222520,Champions of Regnum,99.0
12040,76561198079045885,313690,LEGO® Batman™ 3: Beyond Gotham,3006.0
12046,76561198079045885,410380,HEX: Shards of Fate,0.0
12140,76561198074466513,413170,Metal Assault,33.0
12141,76561198074466513,420740,The Deed,308.0
12149,damo131,219700,Dogs of War Online - Beta,41.0
12159,damo131,386940,Ultimate Chicken Horse,28.0
12185,19702316748,223730,FLY'N,477.0
12212,19702316748,251230,Livelock,224.0
12226,19702316748,302270,Dungeon Defenders Eternity,70.0
12232,19702316748,322500,SUPERHOT,292.0
12270,FrystHjarte,208030,Moon Breakers,1.0
12290,FrystHjarte,338340,Nightbanes,0.0
12298,76561198056741844,21800,Tom Clancy's EndWar,0.0
12306,76561198056741844,24810,Command and Conquer 3: Kane's Wrath,21396.0
12380,76561198056741844,48220,Might & Magic: Heroes VI,308.0
12405,76561198056741844,236510,Takedown: Red Sabre,133.0
12432,76561198056741844,291010,The Hat Man: Shadow Ward,0.0
12449,76561198056741844,302670,Call to Arms,19.0
12458,76561198056741844,256190,Enemy Front,2.0
12468,76561198056741844,11480,Soldiers: Heroes of World War II,0.0
12469,76561198056741844,46290,Theatre of War,0.0
12471,76561198056741844,46360,Theatre of War 2: Kursk 1943 ,0.0
12473,76561198056741844,204860,Men of War: Condemned Heroes,0.0
12476,76561198056741844,318020,Act of Aggression,387.0
12487,76561198056741844,334040,Down To One,0.0
12507,76561198056741844,235380,Blitzkrieg 3,632.0
12508,76561198056741844,313480,Blitzkrieg Anthology,0.0
12509,76561198056741844,313500,Blitzkrieg 2 Anthology,0.0
12551,76561198056741844,234630,Project CARS,141.0
12563,sad-commie,7200,TrackMania United,60.0
12592,sad-commie,40320,Rush for Berlin: Gold Edition,46.0
12601,sad-commie,33210,Dawn of Discovery,0.0
12602,sad-commie,33340,Dawn of Discovery - Venice,3734.0
12607,sad-commie,24780,SimCity 4 Deluxe,95.0
12640,sad-commie,207430,"Hack, Slash, Loot",0.0
12674,sad-commie,39560,Painkiller: Resurrection,0.0
12675,sad-commie,65560,Painkiller: Redemption,45.0
12676,sad-commie,206760,Painkiller: Recurring Evil,0.0
12678,sad-commie,223430,Miner Wars 2081,121.0
12692,sad-commie,212180,Combat Arms,1061.0
12723,sad-commie,227160,Kinetic Void,95.0
12724,sad-commie,218980,Patterns,47.0
12747,sad-commie,204530,Infested Planet,556.0
12757,sad-commie,249630,Delver,203.0
12772,sad-commie,233700,Sword of the Stars: The Pit,0.0
12781,sad-commie,269230,Aces Wild: Manic Brawling Action!,0.0
12782,sad-commie,270150,RUNNING WITH RIFLES,166.0
12786,sad-commie,227060,Hegemony Rome: The Rise of Caesar,99.0
12801,sad-commie,290300,Rebel Galaxy,2866.0
12802,sad-commie,250560,Fight The Dragon,138.0
12813,sad-commie,223490,Blockscape,3.0
12816,sad-commie,233610,Distance,49.0
12819,sad-commie,329130,Reassembly,3241.0
12825,sad-commie,326410,Windward,6.0
12828,sad-commie,340050,Survivalist,64.0
12829,sad-commie,314420,Company of Heroes: The Great War 1918,109.0
12838,sad-commie,363360,Interstellar Rift,74.0
12843,sad-commie,375950,Viridi,1.0
12858,sad-commie,440090,Heroes of the West,0.0
12859,sad-commie,496460,Life is Feudal: Forest Village,209.0
12874,76561198030567998,12130,Manhunt,836.0
12923,76561198030567998,318220,Enforcer: Police Crime Action,60.0
12931,76561198030567998,341940,Hatred,126.0
12984,Coldaniel,218450,Jagged Alliance Online - Steam Edition,0.0
13029,Coldaniel,323610,911: First Responders,14102.0
13030,Coldaniel,323900,MoW: Face Off M,0.0
13033,Coldaniel,324850,Red Orchestra 2/Rising Storm Beta Community Maps,0.0
13042,Coldaniel,339210,RESCUE 2,1085.0
13058,Coldaniel,398840,War of Beach,31.0
13060,Coldaniel,400250,Heaven Island - VR MMO,0.0
13065,Coldaniel,270880,American Truck Simulator,303.0
13077,therealmorty,1900,Earth 2160,10.0
13117,therealmorty,44620,STCC II,0.0
13119,therealmorty,44650,GT Power Expansion,0.0
13120,therealmorty,44660,The Retro Expansion,0.0
13121,therealmorty,44670,The WTCC 2010 Pack,0.0
13122,therealmorty,44680,Race Injection,0.0
13143,therealmorty,44690,GT Legends,0.0
13175,therealmorty,257850,Hyper Light Drifter,404.0
13189,therealmorty,289090,Ampu-Tea,5.0
13204,therealmorty,315920,Stonerid,0.0
13221,therealmorty,361630,404Sight,0.0
13224,therealmorty,363610,Botology,0.0
13228,therealmorty,369000,Pongo,0.0
13234,therealmorty,385980,Scott in Space,0.0
13238,therealmorty,395980,Break Into Zatwor,0.0
13240,therealmorty,415610,Red Comrades Save the Galaxy: Reloaded,26.0
13343,itslonk,258590,Finn and Jake's Epic Quest,124.0
13386,DeDroidUreLookin4,97100,Section 8: Prejudice,0.0
13415,DeDroidUreLookin4,310950,Street Fighter V,10564.0
13421,DeDroidUreLookin4,329050,Devil May Cry® 4 Special Edition,428.0
13501,Berserklejerker,244810,Foul Play,0.0
13530,Berserklejerker,342380,Sakura Angels,11.0
13532,Berserklejerker,353270,Hyperdimension Neptunia Re;Birth3 V Generation,0.0
13537,Berserklejerker,376300,GUILTY GEAR Xrd -SIGN-,29.0
13581,76561198088799241,257790,Riptide GP2,23.0
13616,76561198088799241,374040,Portal Knights,452.0
13617,76561198088799241,394740,Battleline: Steel Warfare,15.0
13626,76561198088799241,493370,Ragnarok Clicker,71.0
13642,76561198061730629,61730,Critter Crunch,411.0
13648,76561198061730629,222140,Puddle,284.0
13691,76561198061730629,331120,Passing Pineview Forest,21.0
13703,76561198061730629,373330,All Is Dust,8.0
13706,76561198061730629,390520,PewDiePie: Legend of the Brofist,273.0
13826,YoHuNz,251970,Sins of a Dark Age,189.0
13838,YoHuNz,297210,Famaze,0.0
13854,YoHuNz,335430,Grimoire: Manastorm,0.0
13892,76561198072732874,49800,Flight of the Icarus,6.0
14042,76561198060447950,265650,Project X,138.0
14072,whiteofwolfing,484950,EvilMaze,0.0
14093,76561198056857968,21170,Gotham City Impostors,0.0
14151,sergarino,105800,PixelJunk Eden,0.0
14184,sergarino,222940,THE KING OF FIGHTERS XIII STEAM EDITION,819.0
14196,sergarino,293840,Cult of the Wind,0.0
14363,76561198081962345,319550,The Collider,67.0
14367,76561198081962345,208750,Apotheon,73.0
14377,76561198081962345,367570,oO,43.0
14425,76561198094224872,382890,FINAL FANTASY V,13.0
14443,76561198073210139,247830,Aerena,0.0
14444,76561198073210139,256410,Might & Magic: Duel of Champions,17.0
14460,76561198073210139,321480,Sigils of Elohim,0.0
14534,Nozomikat,250500,Super Amazing Wagon Adventure,438.0
14545,Nozomikat,265610,Epic Battle Fantasy 4,966.0
14565,Nozomikat,373440,Stargazer,1.0
14566,Nozomikat,375200,Sakura Fantasy Chapter 1,86.0
14605,76561198076933844,495910,Dungeon Fighter Online,534.0
14694,xfluttersx,45400,Fortix,337.0
14734,xfluttersx,38740,EDGE,19.0
14741,xfluttersx,201510,Flatout 3,0.0
14744,xfluttersx,18120,Unstoppable Gorg,0.0
14745,xfluttersx,111100,Snuggle Truck,45.0
14767,xfluttersx,214590,Fairy Bloom Freesia,174.0
14843,xfluttersx,273580,Descent 2,10.0
14844,xfluttersx,273590,Descent 3,1.0
14850,xfluttersx,281200,A Boy and His Blob,0.0
14856,xfluttersx,284160,BeamNG.drive,2047.0
14866,xfluttersx,295990,Evopollution,1.0
14867,xfluttersx,228180,Action! - Gameplay Recording and Streaming,838.0
14875,xfluttersx,302790,Momodora III,474.0
14886,xfluttersx,315110,Woah Dave!,149.0
14888,xfluttersx,315550,Taxi,2.0
14894,xfluttersx,317710,Velocibox,121.0
14896,xfluttersx,318530,Wings of Vi,57.0
14909,xfluttersx,329860,Catlateral Damage,104.0
14913,xfluttersx,335190,200% Mixed Juice!,37.0
14917,xfluttersx,340340,Domestic Dog,169.0
14919,xfluttersx,342880,NekoChan Hero - Collection,150.0
14920,xfluttersx,343440,Crash Drive 2,12.0
14926,xfluttersx,348620,Voices from the Sea,0.0
14928,xfluttersx,354240,"Please, Don’t Touch Anything",23.0
14929,xfluttersx,355000,GlassWire,184.0
14943,xfluttersx,373770,LiEat,0.0
14945,xfluttersx,375520,Taimumari,12.0
14947,xfluttersx,377680,Sakura Beach,677.0
14950,xfluttersx,345180,Victor Vran,0.0
14954,xfluttersx,395760,Decent Icons,1.0
14958,xfluttersx,402180,Sakura Swim Club,23.0
14967,xfluttersx,421700,Sakura Santa,80.0
14968,xfluttersx,426000,HunieCam Studio,139.0
14969,xfluttersx,429300,Sepia Tears,6.0
14989,xfluttersx,301120,Eastside Hockey Manager,0.0
14991,xfluttersx,445230,Lost girl`s [diary],0.0
14992,xfluttersx,459820,Crush Crush,1682.0
15053,76561198056290589,479130,ESEA,1.0
15055,76561198056290589,521340,True or False,11.0
15070,ii_voltage_ii,6370,Bloodline Champions,12.0
15079,ii_voltage_ii,55130,HOMEFRONT Demo,0.0
15081,ii_voltage_ii,99910,Puzzle Pirates,1.0
15085,ii_voltage_ii,106010,Pandora Saga: Weapons of Balance,0.0
15087,ii_voltage_ii,108210,Memoir '44 Online,0.0
15089,ii_voltage_ii,109410,Brawl Busters,0.0
15093,ii_voltage_ii,113900,World of Battles,147.0
15095,ii_voltage_ii,201190,Magic: The Gathering – Tactics,0.0
15096,ii_voltage_ii,201210,Pox Nora,0.0
15106,ii_voltage_ii,211880,Bullet Run,0.0
15111,ii_voltage_ii,212240,Atlantica Online,0.0
15112,ii_voltage_ii,212370,Arctic Combat,0.0
15124,ii_voltage_ii,221080,District 187,0.0
15133,ii_voltage_ii,238110,Arcane Saga Online,0.0
15140,ii_voltage_ii,280620,Fiesta Online,0.0
15144,ii_voltage_ii,29110,Retro/Grade IGF Demo,0.0
15150,ii_voltage_ii,95700,The Cat and the Coup,0.0
15161,ii_voltage_ii,221220,iPi Recorder 2,0.0
15162,ii_voltage_ii,221360,Wizardry Online,0.0
15163,ii_voltage_ii,221790,Renaissance Heroes,23.0
15164,ii_voltage_ii,223390,Forge,819.0
15166,ii_voltage_ii,229100,Dragon's Prophet,0.0
15169,ii_voltage_ii,234330,Marvel Puzzle Quest,0.0
15170,ii_voltage_ii,235400,King’s Bounty: Legions,0.0
15173,ii_voltage_ii,240380,Solstice Arena,286.0
15180,ii_voltage_ii,250740,Ragnarok Online - Free to Play - European Version,0.0
15182,ii_voltage_ii,259020,Dragon's Prophet (EU),0.0
15186,ii_voltage_ii,266070,City of Steam: Arkadia,0.0
15187,ii_voltage_ii,266450,Conquest of Champions,0.0
15190,ii_voltage_ii,272060,Serena,0.0
15191,ii_voltage_ii,273550,Terrain Test,0.0
15195,ii_voltage_ii,90530,Battle for Graxia,0.0
15196,ii_voltage_ii,99920,Spiral Knights Preview,0.0
15198,ii_voltage_ii,213570,Trash TV (demo),0.0
15200,ii_voltage_ii,218210,Vanguard: Saga of Heroes F2P,0.0
15206,ii_voltage_ii,226980,Pinball FX2,0.0
15207,ii_voltage_ii,235340,Prime World,84.0
15222,ii_voltage_ii,248550,Megabyte Punch,0.0
15246,ii_voltage_ii,280440,MAV,10.0
15251,ii_voltage_ii,289780,Requiem,0.0
15253,ii_voltage_ii,290830,Chaos Heroes Online,1.0
15262,ii_voltage_ii,295710,Darkwind: War on Wheels,0.0
15274,ii_voltage_ii,304890,Quantum Rush Online,0.0
15301,ii_voltage_ii,314700,Forsaken Uprising,214.0
15307,ii_voltage_ii,317380,War on Folvos,0.0
15311,ii_voltage_ii,317760,Always Sometimes Monsters Demo,0.0
15312,ii_voltage_ii,317790,Rexaura,0.0
15317,ii_voltage_ii,319150,Hazard Ops,0.0
15318,ii_voltage_ii,257630,Blast Em!,0.0
15326,ii_voltage_ii,321840,Rising Angels: Reborn,0.0
15335,ii_voltage_ii,329020,Battlegrounds of Eldhelm,0.0
15336,ii_voltage_ii,329110,Gems of War,0.0
15338,ii_voltage_ii,330000,Kingdoms CCG,0.0
15350,ii_voltage_ii,336040,Combat Monsters,0.0
15358,ii_voltage_ii,272490,Brick-Force (US),0.0
15360,ii_voltage_ii,340460,Spartans Vs Zombies Defense,0.0
15361,ii_voltage_ii,340540,TDP4:Team Battle,0.0
15363,ii_voltage_ii,341090,On A Roll 3D,214.0
15367,ii_voltage_ii,342370,Company of Heroes: Europe at War,0.0
15370,ii_voltage_ii,306930,BattleSpace,0.0
15375,ii_voltage_ii,343740,InMind VR,0.0
15377,ii_voltage_ii,343930,Fort Defense,0.0
15379,ii_voltage_ii,345580,Universal Combat CE 2.0,0.0
15382,ii_voltage_ii,346250,The Old Tree,0.0
15390,ii_voltage_ii,349210,The Art of Playing,0.0
15392,ii_voltage_ii,350430,From Bedrooms to Billions: Preview Clips,0.0
15393,ii_voltage_ii,350450,From Bedrooms to Billions: Metal Clip,0.0
15395,ii_voltage_ii,350660,Alganon,0.0
15398,ii_voltage_ii,351980,Super Game Jam: Episode 1 (Streaming),0.0
15401,ii_voltage_ii,274620,Skara - The Blade Remains,8.0
15414,ii_voltage_ii,356200,Keen Dreams,296.0
15418,ii_voltage_ii,343100,Overture,0.0
15419,ii_voltage_ii,370190,Ruzh Delta Z,0.0
15422,ii_voltage_ii,335820,Dream Of Mirror Online,7.0
15424,ii_voltage_ii,374670,Ember Strike,29.0
15426,ii_voltage_ii,378100,Nyctophobia,0.0
15430,ii_voltage_ii,383930,Doorways: Holy Mountains of Flesh,235.0
15431,ii_voltage_ii,385400,Weapons Genius,0.0
15436,ii_voltage_ii,391740,Blaster Shooter GunGuy!,236.0
15437,ii_voltage_ii,389530,Garlock Online,3.0
15438,ii_voltage_ii,392060,BattleSouls,27.0
15439,ii_voltage_ii,392870,Attrition: Nuclear Domination,0.0
15442,ii_voltage_ii,398680,Ace of Words,326.0
15444,ii_voltage_ii,400040,ShareX,291.0
15445,ii_voltage_ii,400240,The Deer,504.0
15447,ii_voltage_ii,379640,Bloo Kid 2,0.0
15450,ii_voltage_ii,407750,Paranormal Psychosis,0.0
15452,ii_voltage_ii,413690,Pirates: Treasure Hunters,52.0
15474,ii_voltage_ii,415880,Disc Jam,5.0
15475,ii_voltage_ii,422100,Heaven Island Life,0.0
15485,ii_voltage_ii,440740,Tap Tap Legions - Epic battles within 5 seconds!,9.0
15493,ii_voltage_ii,447850,The Next Door,499.0
15497,ii_voltage_ii,453980,Airstrike HD,502.0
15498,ii_voltage_ii,370770,Holodrive,56.0
15500,ii_voltage_ii,461910,Forge of Gods (RPG),316.0
15501,ii_voltage_ii,463250,One Tower,0.0
15503,ii_voltage_ii,467370,Escape This,0.0
15504,ii_voltage_ii,473650,Withering Kingdom: Arcane War,502.0
15505,ii_voltage_ii,477290,Magma Tsunami,496.0
15508,ii_voltage_ii,312450,Order of Battle: World War II,0.0
15511,ii_voltage_ii,471770,"In Case of Emergency, Release Raptor",0.0
15644,StelerForYou,269110,Super Motherload,147.0
15676,StelerForYou,390970,Russian Horror Story,0.0
15746,otteloo,291410,Duelyst,32.0
15764,otteloo,331360,Heavy Metal Machines,34.0
15768,otteloo,334030,Epic Arena,53.0
15788,otteloo,373700,Lineage II,0.0
15790,otteloo,376140,SAGA,0.0
15804,otteloo,416670,Gunslingers,0.0
15807,otteloo,438920,Legends of Callasia,25.0
15815,otteloo,473770,BallisticNG,3.0
15817,otteloo,492800,Shonen Idle Z,25.0
15819,otteloo,314010,Boid,32.0
15820,otteloo,497860,Zezenia Online,2.0
15822,otteloo,506140,Shop Heroes,21.0
16066,kevinator23,214610,Cherry Tree High Comedy Club,91.0
16084,kevinator23,263300,BlazBlue: Calamity Trigger,0.0
16096,kevinator23,320760,Tokyo School Life,705.0
16226,76561198090715178,454540,LuckCatchers,5.0
16227,76561198090715178,473620,Winged Knights: Penetration,2.0
16257,Child_Vs_Puddle,436160,The Panic Room,2.0
16269,76561198073784601,107430,Arma X: Anniversary Edition,0.0
16291,76561198073784601,224220,Pressure,0.0
16301,76561198073784601,259360,Chicken Shoot 2,0.0
16341,mimimomoma,33570,Patrician III,4.0
16347,mimimomoma,33520,Tropico,0.0
16348,mimimomoma,33530,Tropico 2: Pirate Cove,6.0
16394,mimimomoma,233840,Worms Clan Wars,224.0
16413,mimimomoma,4890,Cossacks II: Battle for Europe,0.0
16423,mimimomoma,301680,Psichodelya,219.0
16425,mimimomoma,303470,Rush for Glory,0.0
16457,mimimomoma,334560,Square Heroes,228.0
16458,mimimomoma,336020,Pahelika: Secret Legends,0.0
16459,mimimomoma,336110,Bloody Streets,16.0
16470,mimimomoma,346320,Streets of Chaos,28.0
16473,mimimomoma,357770,The District,100.0
16477,mimimomoma,316430,Battle of Empires : 1914-1918,129.0
16478,mimimomoma,366890,Zombie Zoeds,217.0
16566,76561198027947401,252610,Death Road to Canada,21.0
16575,76561198027947401,380360,Tap Tap Infinity,279.0
16600,Bluezap1,37210,Chocolatier: Decadence by Design,80.0
16663,jonasdbomb,13200,Unreal II: The Awakening,0.0
16742,jonasdbomb,23530,Earth Defense Force: Insect Armageddon,136.0
16752,jonasdbomb,96400,Shoot Many Robots,420.0
16757,jonasdbomb,206610,3SwitcheD,0.0
16874,jonasdbomb,220160,Trials Evolution Gold Edition,0.0
16876,jonasdbomb,202710,Demigod,0.0
16892,jonasdbomb,227480,God Mode,377.0
16898,jonasdbomb,31100,Wallace & Gromit Ep 1: Fright of the Bumblebees,0.0
16899,jonasdbomb,31110,Wallace & Gromit Ep 2: The Last Resort,0.0
16900,jonasdbomb,31120,Wallace & Gromit Ep 3: Muzzled!,0.0
16901,jonasdbomb,31130,Wallace & Gromit Ep 4: The Bogey Man,0.0
16928,jonasdbomb,213850,Magic 2014 ,0.0
16934,jonasdbomb,247370,Mutant Mudds Deluxe,0.0
16968,jonasdbomb,253860,Earth 2140 HD,0.0
17000,jonasdbomb,259340,Chicken Shoot Gold,0.0
17002,jonasdbomb,259550,Hero of the Kingdom,0.0
17018,jonasdbomb,267900,Guilty Gear Isuka,0.0
17026,jonasdbomb,15170,Heroes of Might & Magic V,0.0
17027,jonasdbomb,15370,Heroes of Might & Magic V: Tribes of the East,0.0
17028,jonasdbomb,15380,Heroes of Might & Magic V: Hammers of Fate,0.0
17031,jonasdbomb,238750,Might & Magic X - Legacy ,0.0
17032,jonasdbomb,243380,Might & Magic VI,0.0
17033,jonasdbomb,284930,Speed Kills,0.0
17072,jonasdbomb,341860,SickBrick,0.0
17081,jonasdbomb,291650,Pillars of Eternity,0.0
17101,jonasdbomb,501990,Phantasmagoria,0.0
17161,Lord_Exploit,260190,Marc Eckō's Getting Up: Contents Under Pressure,817.0
17175,Lord_Exploit,24010,Train Simulator,499.0
17181,Lord_Exploit,433800,XSplit,245.0
17333,Sanctus94,205550,Foreign Legion: Multi Massacre,0.0
17402,76561197990792016,42140,Hamilton's Great Adventure,0.0
17442,76561197990792016,279720,The I of the Dragon,0.0
17448,76561197990792016,296870,Dreaming Sarah,0.0
