genres,user_id,playtime_forever,year
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",76561198054465623,59.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",76561198067150343,6.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",AncientBlade,88.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",76561198084123358,4.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",blowjobsfurdayzandgayz,29.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",auzmoz,9.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",76561198110293299,0.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",brendoboy,4.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",76561198044344399,35.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",brocky0405,0.0,2016
"Action, Free to Play, Indie, Massively Multiplayer, Simulation",76561198088957798,0.0,2016
"Free to Play, Indie, Massively Multiplayer, Strategy",76561198047185525,89.0,2016
"Free to Play, Indie, Massively Multiplayer, Strategy",blowjobsfurdayzandgayz,0.0,2016
"Free to Play, Indie, Massively Multiplayer, Strategy",SergeantBash111,0.0,2016
"Action, Casual",js41637,223.0,2016
"Action, Casual",AppaTheSwagBison,4.0,2016
"Action, Casual",gdxsd,147.0,2016
"Action, Casual",ReMiXOfficalSteam,71.0,2016
"Action, Casual",Aaron_ggf,0.0,2016
"Action, Casual",Bluegills,134.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",thequeenpanda,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",sad-commie,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",jonasdbomb,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",AVATAR715,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",IAA_Recon_Dropbear,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198045754869,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",mrpfresh,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",I_DID_911_JUST_SAYING,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",Thatishayden,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",Flabbernackle,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198074257942,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198015968275,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198058301224,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198012909706,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198019431054,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",bohgeraltofrivia,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198018950738,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",hamfritta,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",BOB_200,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198045071942,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198081496844,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",1122305938,0.0,2016
"Casual, Indie, Simulation, Strategy, Early Access",76561198045679186,0.0,2016
"Adventure, Indie",saint556,185.0,2016
"Action, Casual, Free to Play, Indie, Strategy",ii_voltage_ii,9.0,2016
"Action, Casual, Free to Play, Indie, Strategy",76561198027947401,24.0,2016
"Action, Casual, Free to Play, Indie, Strategy",76561198061769804,3.0,2016
"Action, Casual, Free to Play, Indie, Strategy",blowjobsfurdayzandgayz,1.0,2016
"Action, Casual, Free to Play, Indie, Strategy",76561198053917005,21.0,2016
"Adventure, Indie",76561198053685392,265.0,2016
"Free to Play, Indie, Massively Multiplayer, Simulation, Sports, Strategy",SergeantBash111,0.0,2016
"Adventure, Indie, RPG, Simulation, Strategy",76561198054465623,51.0,2016
"Adventure, Indie, RPG, Simulation, Strategy",asianturtlefrenzy,230.0,2016
"Adventure, Indie, RPG, Simulation, Strategy",Infixation,49.0,2016
"Action, Indie, Early Access",pikawuu2,10.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access",jorellpogi,12.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access",76561198077246154,2.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access",76561198043472122,1.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access",76561198100701221,11.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access",tarjla,37.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy, Early Access",SergeantBash111,0.0,2016
"Action, Indie",750805,274.0,2016
"Casual, Simulation",76561198104393251,3.0,2016
"Casual, Simulation",76561198003056556,29.0,2016
"Casual, Simulation",mintifreshbadger,50.0,2016
"Casual, Simulation",BOB_200,38.0,2016
"Adventure, Casual",76561198077278011,0.0,2016
"Action, Indie",deathnz1,339.0,2016
"Action, Indie",antacy,0.0,2016
"Action, Indie",BBBirb,13.0,2016
"Action, Adventure, Free to Play, Indie",76561198077246154,0.0,2016
"Action, Adventure, Free to Play, Indie",76561198061730629,69.0,2016
"Action, Adventure, Free to Play, Indie",76561198055767971,0.0,2016
"Action, Adventure, Free to Play, Indie",blowjobsfurdayzandgayz,16.0,2016
"Action, Adventure, Free to Play, Indie",probotsteve,9.0,2016
"Action, Adventure, Free to Play, Indie",76561198059718900,0.0,2016
"Adventure, Casual, Indie",76561198027081791,73.0,2016
"Adventure, Indie",silentbroadcaster,534.0,2016
"Adventure, Indie",uradumbtit,34.0,2016
"Adventure, Indie",saint556,198.0,2016
"Adventure, Indie",busternut,97.0,2016
Action,DeDroidUreLookin4,10564.0,2016
Action,2768820078,2263.0,2016
Action,Too_1337,260.0,2016
Action,76561198060697096,310.0,2016
Action,Cabjoy,6220.0,2016
"Action, Indie",750805,104.0,2016
"Casual, Indie",76561198051017916,0.0,2016
"Adventure, Indie, RPG",76561197994493402,0.0,2016
"Adventure, Indie, RPG",scroopy22,1.0,2016
"Adventure, Indie, RPG",76561198047208452,1.0,2016
"Action, Casual, Indie, Simulation, Strategy",66666669999999,717.0,2016
"Action, Casual, Indie, Simulation, Strategy",76561198015968275,5.0,2016
"Action, Indie",76561198055767971,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",doctr,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",thequeenpanda,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",DJKamBer,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",btuty8trgt,222.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198066046412,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",SavageEeEe,1332.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",VVillis,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",jarrodtrim,154.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198138053270,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198062422084,1296.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Life-Of-Blu,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",maxgp,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198034678103,1864.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",iamthekingofbrowntown,88.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198056741844,2420.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",sad-commie,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",therealmorty,439.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",itslonk,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198061730629,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",StelerForYou,688.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Xx-Woods,60.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198073784601,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",jonasdbomb,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Lord_Exploit,758.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198079106676,1250.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Sanctus94,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561197990792016,1416.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198073987767,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",xoFushiox,2756.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198141443390,2343.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",2768820078,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198049968536,50.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198066835162,2819.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",undietaker,4625.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",talove112345,245.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198043458582,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",1337lolroflmao,104.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",IAA_Recon_Dropbear,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Wilfire77,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198084390807,507.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Scooterinooo,1244.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198071214618,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198115115631,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",t8s,11034.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Michaelele,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198055767971,56.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198016685643,2056.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198096766604,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",fullswag0to100realquick,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",mrpfresh,32.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",chidori_647,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561197962104795,225.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Aaron_ggf,1.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",express157,26.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",3456457568,1232.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561197997824340,112.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198076154360,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",mradobe7,248.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198063624801,455.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198029090446,53.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",NaruseAiria,33.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198187212131,2430.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198003056556,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198089024454,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198034129825,121.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198075935236,12.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Angrovar,86.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",AngryAinsley,1105.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",-AnimeIsMyThing-,2237.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198034942509,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Apachehavoc,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Apollopepsi,1140.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Aquilares,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198072861800,5083.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198039874575,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",ARTHERDUNGER10,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198041877981,1708.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",bobjimmy007,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198053071988,111.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198083375450,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",auzzie_96,6478.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198082020576,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198064150679,557.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",BAW_Killer,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",gamerdude7892,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198227794828,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198018950738,1402.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198076548816,10.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198070149038,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",ZUERA12,252.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",generalale,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198072652548,4993.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Infixation,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561197994969639,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",JuanManSnipez,113.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Bhappiikhat,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",BITCHPLESE,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",MRSALM0N,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198057521157,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Blue333,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",13lazer,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198044344399,3.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Bonesdontrattlethem,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198060697096,275.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",BreadCommanderz,18.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",restinspaghettineverforgetti,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198087095625,100.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",sdarkneeds,8.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",Jyep,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198094074209,586.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198075981950,67.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198105846578,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",8789568,0.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",C13GE,385.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",76561198082278758,1281.0,2016
"Action, Adventure, Massively Multiplayer, Early Access",aquelecaraqfazaquilo,0.0,2016
"Action, Free to Play, Massively Multiplayer, RPG",76561198083375450,0.0,2016
"Action, Free to Play, Massively Multiplayer, RPG",SergeantBash111,0.0,2016
"Action, Free to Play, Massively Multiplayer, RPG",probotsteve,11.0,2016
"Indie, Simulation, Strategy",AMV72,26.0,2016
"Casual, Indie, Simulation, Strategy",js41637,224.0,2016
"Casual, Indie, Simulation, Strategy",thequeenpanda,387.0,2016
"Casual, Indie, Simulation, Strategy",76561198087586464,73.0,2016
"Casual, Indie, Simulation, Strategy",76561198070194565,510.0,2016
"Casual, Indie, Simulation, Strategy",kube134,677.0,2016
"Casual, Indie, Simulation, Strategy",sad-commie,556.0,2016
"Casual, Indie, Simulation, Strategy",76561198079106676,142.0,2016
"Casual, Indie, Simulation, Strategy",AVATAR715,525.0,2016
"Casual, Indie, Simulation, Strategy",GGargula,157.0,2016
"Casual, Indie, Simulation, Strategy",76561198061174192,58.0,2016
"Casual, Indie, Simulation, Strategy",ReMiXOfficalSteam,354.0,2016
"Casual, Indie, Simulation, Strategy",Scooterinooo,191.0,2016
"Casual, Indie, Simulation, Strategy",76561198016685643,234.0,2016
"Casual, Indie, Simulation, Strategy",imsojipper,3.0,2016
"Casual, Indie, Simulation, Strategy",tbimperator,117.0,2016
"Casual, Indie, Simulation, Strategy",imagoatieatpoo,919.0,2016
"Casual, Indie, Simulation, Strategy",Flabbernackle,302.0,2016
"Casual, Indie, Simulation, Strategy",76561198037346576,2414.0,2016
"Casual, Indie, Simulation, Strategy",LightfootSword7,73.0,2016
"Casual, Indie, Simulation, Strategy",EndAtHallow,65.0,2016
"Casual, Indie, Simulation, Strategy",76561198015968275,136.0,2016
"Casual, Indie, Simulation, Strategy",76561198003056556,90.0,2016
"Casual, Indie, Simulation, Strategy",76561198088886304,168.0,2016
"Casual, Indie, Simulation, Strategy",maxpaynepillkiller,4650.0,2016
"Casual, Indie, Simulation, Strategy",76561198034129825,211.0,2016
"Casual, Indie, Simulation, Strategy",mintifreshbadger,144.0,2016
"Casual, Indie, Simulation, Strategy",76561198058301224,0.0,2016
"Casual, Indie, Simulation, Strategy",-AnimeIsMyThing-,20.0,2016
"Casual, Indie, Simulation, Strategy",76561198037038784,878.0,2016
"Casual, Indie, Simulation, Strategy",76561198071475367,120.0,2016
"Casual, Indie, Simulation, Strategy",Aquilares,226.0,2016
"Casual, Indie, Simulation, Strategy",76561198040530605,1705.0,2016
"Casual, Indie, Simulation, Strategy",76561198047185525,108.0,2016
"Casual, Indie, Simulation, Strategy",deployablearchnagel,329.0,2016
"Casual, Indie, Simulation, Strategy",76561198042389215,52.0,2016
"Casual, Indie, Simulation, Strategy",ARTHERDUNGER10,16.0,2016
"Casual, Indie, Simulation, Strategy",darkmassieh,141.0,2016
"Casual, Indie, Simulation, Strategy",asianturtlefrenzy,526.0,2016
"Casual, Indie, Simulation, Strategy",assassin_warman,365.0,2016
"Casual, Indie, Simulation, Strategy",Aurora99,172.0,2016
"Casual, Indie, Simulation, Strategy",76561198091054851,8.0,2016
"Casual, Indie, Simulation, Strategy",76561198040602004,100.0,2016
"Casual, Indie, Simulation, Strategy",crispymemesmantheyremyfavourite,642.0,2016
"Casual, Indie, Simulation, Strategy",76561198049617612,247.0,2016
"Casual, Indie, Simulation, Strategy",76561198047208452,1133.0,2016
"Casual, Indie, Simulation, Strategy",76561198074755143,995.0,2016
"Casual, Indie, Simulation, Strategy",76561198045214274,292.0,2016
"Casual, Indie, Simulation, Strategy",CHAAANG,319.0,2016
"Casual, Indie, Simulation, Strategy",76561198027225504,103.0,2016
"Casual, Indie, Simulation, Strategy",dicksoutforboromir,393.0,2016
"Casual, Indie, Simulation, Strategy",saint556,326.0,2016
"Casual, Indie, Simulation, Strategy",Brayneeah,961.0,2016
"Casual, Indie, Simulation, Strategy",BreadCommanderz,30.0,2016
"Casual, Indie, Simulation, Strategy",Vladimirputinisgreatman,110.0,2016
"Casual, Indie, Simulation, Strategy",thebtb,195.0,2016
"Casual, Indie, Simulation, Strategy",76561198094074209,905.0,2016
"Casual, Indie, Simulation, Strategy",76561198054155652,77.0,2016
"Casual, Indie, Simulation, Strategy",BurningCassette,754.0,2016
"Casual, Indie, Simulation, Strategy",76561198079326390,28.0,2016
"Casual, Indie, Simulation, Strategy",1122305938,2396.0,2016
"Casual, Indie, Simulation, Strategy",76561198084718144,775.0,2016
"Action, Indie, RPG",Too_1337,0.0,2016
Adventure,Mastic,0.0,2016
Adventure,acorn13,45.0,2016
Adventure,uradumbtit,120.0,2016
Adventure,76561198047208452,2660.0,2016
"Casual, Indie, Racing",Sephirical,0.0,2016
"Casual, Indie, Racing",AMV72,0.0,2016
"Casual, Indie, Racing",76561197992148038,142.0,2016
"Casual, Indie, Racing",MRSALM0N,216.0,2016
"Action, Adventure, Indie",BAW_Killer,7.0,2016
Strategy,AMV72,0.0,2016
Strategy,hoarbiscuit,111.0,2016
"Action, Adventure, Casual, Indie, RPG",76561198056392326,279.0,2016
RPG,scroopy22,8.0,2016
"Action, Casual, Indie",ReMiXOfficalSteam,0.0,2016
"Action, Adventure, Indie, Simulation",AMV72,61.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",jorellpogi,7.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",otteloo,1039.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",76561198027947401,0.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",YieuwMage,96.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",76561198203244300,0.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",mrpfresh,10.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",76561198066465411,10.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",76561197992148038,9.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",XABLAUziitu,47.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",Astrelt,628.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",SergeantBash111,0.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",76561198053917005,8.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",noblezinho,2.0,2016
"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy",76561198059718900,0.0,2016
"Action, Adventure, Casual, Indie",76561198051017916,0.0,2016
"Indie, RPG, Strategy, Early Access",76561198040530605,0.0,2016
"Casual, Indie, Simulation",76561198037888300,449.0,2016
"Indie, Simulation, Strategy",76561198054155652,195.0,2016
"Action, Indie",19702316748,292.0,2016
"Action, Indie",jonasdbomb,0.0,2016
"Action, Indie",killbunny38,350.0,2016
"Action, Indie",76561197998052647,323.0,2016
"Action, Indie",76561198167207237,320.0,2016
"Action, Indie",76561198063941075,111.0,2016
"Action, Indie",rhysf,72.0,2016
"Action, Indie",AMV72,1067.0,2016
"Action, Indie",uradumbtit,160.0,2016
"Action, Indie",ARZARNAR,499.0,2016
"Action, Indie",76561198047208452,276.0,2016
"Action, Indie",limabeansaregross,202.0,2016
"Action, Indie",Bluegills,806.0,2016
"Action, Indie",saint556,341.0,2016
"Action, Indie",76561198071647862,672.0,2016
"Action, Indie",76561198059167106,159.0,2016
"Action, Indie",76561198054155652,891.0,2016
"Action, Adventure, Indie",BlackHeart,33.0,2016
"Action, Adventure, Indie",saint556,12.0,2016
"Action, Adventure, Indie, Racing",76561198027046431,0.0,2016
"Free to Play, Indie, Massively Multiplayer, RPG, Strategy",dicksoutforboromir,0.0,2016
"Action, Indie",Magjiikal,226.0,2016
"Action, Indie",76561197998052647,91.0,2016
"Indie, RPG, Strategy",diego9031,0.0,2015
"Indie, RPG, Strategy",76561198051017916,0.0,2015
"Indie, RPG, Strategy",76561197992148038,163.0,2015
"Free to Play, Indie, RPG, Simulation",76561198051017916,0.0,2016
"Action, Adventure, RPG",MinxIsBetterThanPotatoes,2634.0,2016
"Action, Adventure, RPG",death-hunter,1115.0,2016
"Action, Adventure, RPG",Sanctus94,8614.0,2016
"Action, Adventure, RPG",76561197994493402,22494.0,2016
"Action, Adventure, RPG",Myther43,4009.0,2016
"Action, Adventure, RPG",76561198088944293,10269.0,2016
"Action, Adventure, RPG",76561198051258119,7568.0,2016
"Action, Adventure, RPG",1337lolroflmao,333.0,2016
"Action, Adventure, RPG",IAA_Recon_Dropbear,4374.0,2016
"Action, Adventure, RPG",76561198071214618,496.0,2016
"Action, Adventure, RPG",silentbroadcaster,958.0,2016
"Action, Adventure, RPG",uradumbtit,3948.0,2016
"Action, Adventure, RPG",76561198036687918,7746.0,2016
"Action, Adventure, RPG",Apollopepsi,3170.0,2016
"Action, Adventure, RPG",dragonchief,5784.0,2016
"Action, Adventure, RPG",76561197974500703,2063.0,2016
"Action, Adventure, RPG",76561198042389215,1876.0,2016
"Action, Adventure, RPG",76561198064150679,802.0,2016
"Action, Adventure, RPG",76561198035782795,889.0,2016
"Action, Adventure, RPG",76561198007478325,2665.0,2016
"Action, Adventure, RPG",Blue333,535.0,2016
"Action, Adventure, RPG",Bluegills,4099.0,2016
"Action, Adventure, RPG",13lazer,2821.0,2016
"Action, Adventure, RPG",76561197999613236,2170.0,2016
"Action, Adventure, RPG",bobseagull,4220.0,2016
Strategy,76561198058301224,88.0,2016
Strategy,76561198047185525,3.0,2016
Strategy,calypto52,2.0,2016
"Adventure, Casual, Indie, RPG, Simulation",sandwiches1,0.0,2016
"Adventure, Casual, Indie, RPG, Simulation",76561198009001563,22.0,2016
"Adventure, Casual, Indie, RPG, Simulation",76561198047208452,56.0,2016
Action,thequeenpanda,362.0,2016
Action,itslonk,187.0,2016
Action,2768820078,20.0,2016
Action,LightfootSword7,727.0,2016
Action,AMV72,4843.0,2016
Action,hoarbiscuit,1232.0,2016
Action,76561197988976770,211.0,2016
Action,76561198024450886,275.0,2016
"Action, Adventure, Indie",diego9031,0.0,2016
"Action, Adventure, Indie",ii_voltage_ii,0.0,2016
"Action, Adventure, Indie",Xx-Woods,0.0,2016
"Action, Adventure, Indie",76561198090715178,0.0,2016
"Action, Adventure, Indie",GGargula,0.0,2016
"Action, Adventure, Indie",ohnospaghet,0.0,2016
"Action, Adventure, Indie",wantmahbody,0.0,2016
"Action, Adventure, Indie",76561198051017916,0.0,2016
"Action, Adventure, Indie",Sephirical,0.0,2016
"Action, Adventure, Indie",76561198092227136,0.0,2016
"Action, Adventure, Indie",76561197992148038,0.0,2016
"Action, Adventure, Indie",LaLocaDeLosDulces,3.0,2016
"Action, Adventure, Indie",SergeantBash111,0.0,2016
"Action, Adventure, Indie",ZUERA12,5.0,2016
"Action, Adventure, Indie",MRSALM0N,0.0,2016
"Action, Adventure, Indie",probotsteve,0.0,2016
"Indie, RPG, Strategy",js41637,314.0,2016
"Indie, RPG, Strategy",thequeenpanda,182.0,2016
"Indie, RPG, Strategy",GGargula,211.0,2016
"Indie, RPG, Strategy",76561198043458582,0.0,2016
"Indie, RPG, Strategy",Bluegills,121.0,2016
"Indie, RPG, Strategy",saint556,354.0,2016
"Indie, RPG, Strategy",Brayneeah,108.0,2016
"Indie, RPG, Strategy",76561198054155652,66.0,2016
"Action, Casual, Indie, Simulation",76561198007539695,0.0,2016
"Casual, Indie, RPG, Strategy",ulramite,661.0,2016
"Casual, Indie, RPG, Strategy",Aquilares,11.0,2016
Casual,Bluegills,132.0,2016
"Adventure, Indie, RPG",js41637,250.0,2016
"Adventure, Indie, RPG",76561198048353577,0.0,2016
"Adventure, Indie, RPG",jonasdbomb,0.0,2016
"Adventure, Indie, RPG",EizanAratoFujimaki,234.0,2016
"Adventure, Indie, RPG",Bluegills,133.0,2016
"Adventure, Indie, RPG",76561198110065267,0.0,2016
"Free to Play, RPG",76561198100701221,0.0,2016
"Free to Play, RPG",tarjla,1.0,2016
"Free to Play, RPG",FrankoWalker,8.0,2016
"Free to Play, RPG",Brayneeah,0.0,2016
"Action, Casual, Indie",76561197970982479,9.0,2016
"Action, Casual, Indie",js41637,35.0,2016
"Action, Casual, Indie",doctr,0.0,2016
"Action, Casual, Indie",NitemarePK,123.0,2016
"Action, Casual, Indie",maplemage,65.0,2016
"Action, Casual, Indie",thequeenpanda,19.0,2016
"Action, Casual, Indie",MarbleShrine,0.0,2016
